PEMLR,PRTAGE,PESEX,STATE,PEEDUCA,PXRACE1,state
7,27,2,6,39,0,6
6,40,1,29,40,0,29
5,85,2,39,39,0,39
1,58,1,49,43,0,49
5,58,2,49,43,0,49
5,69,1,39,39,0,39
5,71,2,39,39,0,39
1,46,1,9,44,0,9
-1,13,1,9,-1,0,9
-1,11,1,9,-1,0,9
7,35,2,21,43,0,21
1,46,1,21,42,0,21
-1,6,1,21,-1,0,21
-1,2,2,21,-1,0,21
1,52,1,6,39,21,6
1,21,1,6,39,21,6
1,38,2,6,41,21,6
5,80,1,23,39,0,23
1,35,1,38,41,0,38
1,54,2,25,42,0,25
5,62,2,1,36,0,1
1,19,1,6,39,0,6
1,23,1,6,40,0,6
1,44,2,6,39,0,6
1,48,1,6,35,0,6
5,70,2,10,44,0,10
1,29,1,12,43,0,12
7,28,2,12,43,0,12
5,80,1,53,40,0,53
5,76,2,53,40,0,53
1,59,2,22,40,0,22
1,23,1,22,41,0,22
1,34,2,42,39,0,42
1,38,1,42,41,0,42
-1,11,2,42,-1,0,42
-1,10,2,42,-1,0,42
-1,10,2,42,-1,0,42
-1,7,2,42,-1,0,42
-1,5,1,42,-1,0,42
1,35,1,56,43,0,56
1,31,1,56,39,0,56
-1,23,1,56,40,0,56
5,27,1,8,43,43,8
1,45,1,50,44,0,50
1,40,2,50,44,0,50
-1,13,2,50,-1,0,50
-1,11,1,50,-1,0,50
1,25,1,19,43,0,19
1,24,2,19,39,0,19
-1,8,1,19,-1,0,19
1,58,2,48,43,0,48
1,32,2,48,41,0,48
7,60,2,48,43,0,48
5,66,1,48,42,0,48
6,48,2,48,43,0,48
1,45,1,48,44,0,48
1,50,1,10,41,0,10
1,50,2,10,41,0,10
1,27,1,10,43,0,10
2,25,1,10,40,0,10
5,80,2,10,42,0,10
7,47,2,36,44,0,36
1,54,1,36,45,0,36
7,16,1,36,35,0,36
7,16,1,36,35,0,36
1,31,1,37,42,0,37
1,29,2,37,42,0,37
1,63,1,30,43,0,30
1,61,2,30,40,0,30
5,70,2,30,40,0,30
1,48,1,25,41,0,25
7,43,2,25,41,0,25
-1,9,1,25,-1,0,25
7,47,1,25,46,0,25
1,65,2,42,42,0,42
1,65,1,42,43,0,42
5,71,1,23,41,0,23
5,62,2,23,39,0,23
1,64,2,48,40,0,48
7,26,2,48,43,0,48
1,21,1,6,40,21,6
1,41,2,6,33,21,6
7,16,1,6,36,21,6
7,19,2,6,39,21,6
1,72,1,49,46,0,49
5,71,2,49,43,0,49
5,80,2,42,39,0,42
5,80,1,42,39,0,42
7,30,2,12,34,0,12
1,33,1,12,39,0,12
-1,4,2,12,-1,0,12
-1,3,1,12,-1,0,12
1,40,1,13,44,0,13
1,35,2,13,44,0,13
-1,9,2,13,-1,0,13
1,67,2,54,40,0,54
5,73,1,54,39,0,54
7,40,2,12,42,0,12
1,43,1,12,41,0,12
7,20,1,12,40,0,12
-1,13,1,12,-1,0,12
1,42,1,44,43,0,44
1,40,2,44,44,0,44
-1,6,1,44,-1,0,44
-1,5,1,44,-1,0,44
1,80,1,44,43,0,44
5,77,2,44,43,0,44
1,54,2,41,45,0,41
1,54,1,41,45,0,41
7,17,1,41,36,0,41
7,16,2,41,35,0,41
-1,11,2,41,-1,0,41
1,36,2,50,43,0,50
1,37,1,50,43,0,50
-1,4,1,50,-1,0,50
-1,2,1,50,-1,0,50
7,19,1,17,39,0,17
7,22,1,17,39,0,17
1,42,1,39,46,0,39
1,43,2,39,46,0,39
-1,6,1,39,-1,0,39
-1,5,2,39,-1,0,39
-1,2,2,39,-1,0,39
1,37,1,42,44,0,42
7,40,2,42,44,0,42
1,30,2,42,40,0,42
5,64,2,42,40,0,42
5,65,1,42,39,0,42
1,34,1,19,39,0,19
1,29,2,19,42,0,19
5,80,2,23,40,0,23
5,69,1,29,39,0,29
5,70,2,29,39,0,29
1,63,2,17,44,0,17
5,67,1,17,43,0,17
4,22,2,17,40,0,17
1,67,2,42,43,0,42
1,54,2,44,43,0,44
1,22,2,44,42,0,44
7,17,2,44,36,0,44
7,15,2,44,34,0,44
1,29,2,15,41,0,15
1,39,1,15,43,0,15
1,35,2,49,43,0,49
1,32,1,49,41,0,49
-1,7,2,49,-1,0,49
-1,4,2,49,-1,0,49
-1,1,1,49,-1,0,49
5,71,1,39,34,0,39
6,50,2,39,39,0,39
1,65,2,12,43,0,12
6,49,1,34,39,0,34
1,43,2,34,44,0,34
-1,10,1,34,-1,0,34
1,39,1,26,43,0,26
1,40,2,26,43,0,26
-1,5,1,26,-1,0,26
-1,4,1,26,-1,0,26
1,63,2,2,43,0,2
1,62,1,2,43,0,2
2,59,1,6,33,0,6
6,56,1,6,32,0,6
1,55,2,6,39,0,6
5,85,2,6,31,0,6
5,80,1,6,31,0,6
2,33,1,6,43,0,6
2,32,2,6,43,0,6
1,45,1,1,44,0,1
1,44,2,1,43,0,1
1,64,1,6,39,0,6
5,66,2,6,39,0,6
1,37,2,33,43,0,33
1,36,1,33,46,0,33
-1,2,1,33,-1,0,33
1,33,1,55,43,0,55
1,26,2,55,44,0,55
5,73,1,38,41,0,38
5,71,2,48,44,0,48
5,72,1,48,44,0,48
5,72,2,39,39,0,39
5,80,1,6,39,0,6
5,80,2,6,39,0,6
5,73,2,28,39,0,28
5,75,1,28,39,0,28
5,62,2,19,39,0,19
1,43,1,19,39,0,19
1,39,2,19,39,0,19
1,16,2,19,36,0,19
-1,14,2,19,-1,0,19
-1,11,2,19,-1,0,19
-1,1,2,19,-1,0,19
5,73,2,19,40,0,19
5,80,1,19,41,0,19
5,78,1,17,34,0,17
5,78,2,17,35,0,17
1,34,1,25,43,0,25
1,34,2,25,44,0,25
-1,3,2,25,-1,0,25
-1,0,1,25,-1,0,25
1,43,1,12,39,0,12
1,40,2,12,42,0,12
7,17,1,12,37,0,12
-1,14,2,12,-1,0,12
-1,11,2,12,-1,0,12
5,73,2,35,43,0,35
5,70,2,50,40,0,50
5,78,1,50,39,0,50
7,55,2,56,40,0,56
1,51,1,56,40,0,56
5,69,1,30,41,0,30
5,59,1,30,43,0,30
5,66,2,12,40,0,12
5,71,1,12,39,0,12
1,63,2,13,40,0,13
1,41,1,17,43,0,17
7,38,2,17,43,0,17
-1,9,2,17,-1,0,17
-1,6,2,17,-1,0,17
-1,3,2,17,-1,0,17
7,29,2,38,40,0,38
1,30,1,38,39,0,38
-1,4,2,38,-1,0,38
-1,0,1,38,-1,0,38
1,65,1,51,43,0,51
1,58,2,51,40,0,51
1,22,2,51,43,0,51
1,52,1,2,40,0,2
1,56,2,2,40,0,2
5,80,2,21,43,0,21
1,80,1,21,43,0,21
5,50,2,41,39,0,41
1,54,1,41,39,0,41
1,43,2,51,40,0,51
1,24,1,51,40,0,51
1,53,2,31,42,0,31
1,46,1,31,42,0,31
6,51,2,51,43,0,51
1,30,1,51,43,0,51
5,78,1,41,32,0,41
1,48,2,41,33,0,41
7,20,2,41,40,0,41
7,16,2,41,36,0,41
1,57,2,51,33,0,51
5,80,2,41,44,23,41
7,62,1,41,39,23,41
7,66,1,41,39,23,41
1,31,1,42,40,0,42
7,35,2,42,42,0,42
7,16,1,42,36,0,42
-1,12,2,42,-1,0,42
-1,5,2,42,-1,0,42
1,69,2,9,43,0,9
5,70,1,9,43,0,9
7,53,2,8,39,0,8
1,50,1,8,42,0,8
-1,3,2,8,-1,0,8
-1,4,1,8,-1,0,8
1,37,2,42,38,0,42
7,16,2,42,36,0,42
-1,12,1,42,-1,0,42
-1,8,2,42,-1,0,42
-1,5,1,42,-1,0,42
5,85,2,11,40,0,11
5,80,2,19,40,0,19
7,67,2,6,40,0,6
1,28,2,6,40,0,6
1,17,2,6,37,0,6
5,85,2,12,39,0,12
1,38,1,53,42,0,53
1,36,2,53,39,0,53
-1,14,1,53,-1,0,53
-1,6,2,53,-1,0,53
2,68,1,53,40,0,53
1,55,1,34,39,0,34
1,53,2,34,39,0,34
1,24,1,34,39,0,34
2,17,2,34,37,0,34
1,33,1,30,43,0,30
7,29,2,30,39,0,30
-1,2,2,30,-1,0,30
-1,8,1,30,-1,0,30
1,54,2,25,39,0,25
1,58,2,39,39,0,39
5,68,1,39,40,0,39
2,37,2,21,40,0,21
1,41,1,21,39,0,21
-1,0,1,21,-1,0,21
-1,9,1,21,-1,0,21
7,67,2,21,43,0,21
1,28,1,21,44,0,21
1,25,1,21,43,0,21
1,40,2,1,43,0,1
6,39,1,1,39,0,1
-1,12,1,1,-1,0,1
-1,11,2,1,-1,0,1
1,34,1,6,39,0,6
7,36,2,6,42,0,6
-1,3,1,6,-1,0,6
-1,8,2,6,-1,0,6
1,44,2,24,46,0,24
1,46,1,24,46,0,24
-1,8,2,24,-1,0,24
5,80,1,13,39,0,13
7,51,2,47,39,0,47
7,59,2,47,40,0,47
5,80,1,54,35,0,54
1,47,1,19,43,0,19
5,76,2,19,44,0,19
1,46,2,19,43,0,19
-1,13,2,19,-1,0,19
1,80,1,19,39,23,19
1,59,2,19,37,23,19
7,58,1,19,39,23,19
-1,5,2,19,-1,23,19
-1,5,1,19,-1,23,19
1,32,1,28,39,0,28
7,32,2,28,39,0,28
-1,9,1,28,-1,0,28
-1,7,2,28,-1,0,28
-1,0,1,28,-1,0,28
6,67,1,1,37,0,1
6,76,2,1,34,0,1
6,45,1,1,37,0,1
1,56,1,48,39,0,48
4,17,1,48,37,0,48
7,16,2,48,35,0,48
5,65,1,22,39,11,22
4,34,2,22,34,11,22
1,32,1,22,40,11,22
4,39,1,10,46,0,10
1,43,2,10,46,0,10
-1,9,1,10,-1,0,10
-1,7,2,10,-1,0,10
5,62,2,6,43,0,6
5,57,1,6,43,0,6
2,48,1,32,39,0,32
1,26,1,32,39,0,32
4,35,1,6,43,0,6
4,39,2,6,43,0,6
1,37,1,22,39,0,22
1,52,1,13,45,0,13
1,52,2,13,43,0,13
1,21,2,13,40,0,13
1,19,1,13,40,0,13
7,15,2,13,36,0,13
7,70,2,37,43,0,37
1,68,1,37,40,0,37
1,26,2,34,39,0,34
1,36,1,34,39,0,34
5,74,2,13,42,0,13
6,40,1,13,39,0,13
1,68,1,9,39,0,9
1,61,2,9,43,0,9
1,29,1,9,39,0,9
5,74,1,36,43,0,36
1,37,2,48,35,0,48
1,40,2,48,35,0,48
1,42,2,6,39,0,6
7,16,1,6,36,0,6
1,59,1,19,39,0,19
1,23,2,19,40,0,19
1,19,2,19,39,0,19
1,64,2,54,39,0,54
7,38,2,54,39,0,54
-1,13,1,54,-1,0,54
-1,14,1,54,-1,0,54
7,15,1,54,35,0,54
-1,2,2,54,-1,0,54
1,37,1,32,40,0,32
1,34,2,32,39,0,32
1,32,2,10,44,0,10
1,31,1,10,39,0,10
5,85,2,18,39,0,18
1,27,2,45,44,0,45
1,47,2,25,44,0,25
1,46,1,25,44,0,25
1,18,2,25,37,0,25
7,15,2,25,34,0,25
-1,13,2,25,-1,0,25
-1,10,1,25,-1,0,25
1,21,2,25,40,0,25
1,38,2,40,40,0,40
1,42,1,40,40,0,40
5,60,1,48,40,0,48
6,32,2,48,39,0,48
5,78,1,29,43,0,29
5,80,2,29,43,0,29
7,21,2,38,40,0,38
7,22,2,38,40,0,38
6,54,1,28,41,0,28
1,64,1,39,40,0,39
1,40,2,6,45,0,6
1,38,1,6,46,0,6
-1,6,1,6,-1,0,6
-1,0,2,6,-1,0,6
1,64,2,19,43,0,19
5,76,1,19,41,0,19
1,69,2,51,43,0,51
-1,14,1,51,-1,0,51
5,80,1,41,39,0,41
1,45,2,6,43,0,6
7,24,1,6,39,0,6
1,53,2,19,42,0,19
1,61,1,19,42,0,19
-1,6,1,19,-1,0,19
5,80,2,6,39,21,6
6,60,1,6,43,21,6
1,54,2,21,42,0,21
5,64,1,21,39,0,21
-1,9,1,21,-1,0,21
7,18,1,21,37,0,21
1,22,2,21,39,0,21
1,54,2,31,42,0,31
1,61,1,31,43,0,31
5,85,2,21,34,0,21
1,42,1,51,40,0,51
1,40,2,51,40,0,51
1,18,1,51,38,0,51
-1,14,2,51,-1,0,51
1,46,2,21,43,0,21
-1,14,1,21,-1,0,21
1,28,2,12,42,0,12
-1,6,2,12,-1,0,12
-1,5,2,12,-1,0,12
5,62,2,48,39,0,48
1,59,1,48,42,0,48
6,67,2,48,39,0,48
1,61,2,22,44,0,22
1,61,1,22,40,0,22
1,26,2,22,44,0,22
1,25,2,22,43,0,22
7,24,1,22,43,0,22
6,36,1,12,40,0,12
1,35,2,12,39,0,12
1,28,1,19,42,0,19
7,26,2,19,40,0,19
-1,8,2,19,-1,0,19
5,72,2,12,44,0,12
5,77,1,12,43,0,12
1,47,2,19,44,0,19
5,47,1,19,39,0,19
1,66,1,19,39,0,19
1,54,2,19,40,0,19
1,39,2,42,44,0,42
5,44,1,12,40,0,12
5,42,2,12,39,0,12
4,19,1,12,39,0,12
7,16,2,12,35,0,12
-1,14,1,12,-1,0,12
5,72,2,1,39,0,1
5,78,1,1,44,0,1
1,50,2,1,39,0,1
1,19,1,1,35,0,1
5,72,1,41,39,0,41
5,65,2,41,40,0,41
5,64,2,1,44,0,1
5,69,1,1,44,0,1
5,71,1,33,40,0,33
5,69,2,33,40,0,33
1,41,2,33,42,0,33
1,44,1,33,42,0,33
1,15,2,33,34,0,33
-1,13,2,33,-1,0,33
5,75,2,6,39,0,6
1,42,1,6,39,0,6
1,40,1,6,39,0,6
1,52,2,23,43,0,23
1,46,1,23,43,0,23
5,80,1,19,42,0,19
5,80,2,19,39,0,19
6,55,1,19,40,0,19
1,30,2,19,39,0,19
4,21,1,19,39,0,19
5,56,1,19,37,0,19
5,60,2,19,34,0,19
1,39,2,19,40,0,19
1,54,1,19,39,0,19
1,53,2,19,39,0,19
6,69,1,41,39,0,41
1,45,1,41,39,0,41
1,44,2,41,39,0,41
1,24,2,41,39,0,41
7,15,2,41,36,0,41
-1,12,2,41,-1,0,41
-1,5,1,41,-1,0,41
1,44,1,41,39,0,41
7,46,2,41,40,0,41
1,45,1,41,39,0,41
-1,13,1,41,-1,0,41
-1,9,1,41,-1,0,41
7,18,2,41,37,0,41
-1,13,2,41,-1,0,41
-1,13,2,41,-1,0,41
1,50,1,41,39,0,41
1,26,2,24,43,0,24
1,45,1,48,33,0,48
7,38,2,48,39,0,48
7,18,1,48,39,0,48
7,16,1,48,36,0,48
-1,9,2,48,-1,0,48
5,74,2,19,40,0,19
5,66,2,19,39,0,19
5,64,2,34,40,0,34
5,65,1,34,41,0,34
1,30,1,34,43,0,34
1,30,2,24,43,0,24
5,77,1,34,46,0,34
5,63,2,21,40,0,21
1,36,2,21,44,0,21
5,75,2,1,39,0,1
1,63,2,21,42,0,21
1,72,2,21,43,0,21
5,69,1,21,46,0,21
5,80,1,25,34,0,25
5,75,2,6,39,0,6
5,55,1,6,39,0,6
7,15,2,6,36,0,6
-1,6,2,6,-1,0,6
1,41,2,6,43,0,6
1,46,1,6,43,0,6
5,76,1,6,40,0,6
5,67,2,19,40,0,19
1,25,1,19,42,0,19
1,26,2,19,42,0,19
1,38,2,19,43,0,19
1,41,1,19,42,0,19
-1,8,2,19,-1,0,19
-1,11,1,19,-1,0,19
1,65,2,19,43,0,19
1,25,2,25,43,0,25
1,41,1,55,43,23,55
2,35,2,55,43,23,55
1,50,1,45,39,0,45
7,40,2,45,39,0,45
-1,9,2,45,-1,0,45
-1,6,1,45,-1,0,45
1,30,1,19,44,0,19
1,49,2,19,43,0,19
7,17,2,19,36,0,19
5,80,2,19,43,0,19
1,54,2,41,39,0,41
1,56,2,41,39,0,41
5,80,2,41,39,0,41
1,33,2,48,36,0,48
1,18,2,48,38,0,48
-1,5,1,48,-1,0,48
7,15,1,48,35,0,48
1,29,1,48,34,0,48
1,32,2,48,43,0,48
-1,3,2,48,-1,0,48
1,29,1,48,40,0,48
1,28,2,48,43,0,48
5,80,2,19,39,0,19
5,80,1,19,44,0,19
5,72,1,56,39,0,56
7,66,2,56,39,0,56
7,39,1,56,36,0,56
7,37,1,56,37,0,56
1,45,1,56,39,0,56
7,67,1,56,40,0,56
6,57,2,56,39,0,56
5,69,1,6,43,0,6
1,55,2,46,44,0,46
1,41,2,46,44,0,46
1,49,2,56,44,0,56
1,51,1,56,44,0,56
1,19,1,56,39,0,56
7,22,1,56,40,0,56
5,66,1,56,40,0,56
5,85,2,56,39,0,56
5,79,2,21,34,0,21
1,22,1,19,39,0,19
1,21,1,19,39,0,19
1,35,2,19,39,0,19
1,35,1,19,40,0,19
-1,12,2,19,-1,0,19
-1,11,2,19,-1,0,19
-1,1,1,19,-1,0,19
1,53,1,51,39,0,51
7,23,2,51,39,0,51
1,27,1,51,39,0,51
-1,0,1,51,-1,0,51
4,56,2,21,39,0,21
1,34,2,41,43,0,41
-1,12,2,41,-1,0,41
-1,10,2,41,-1,0,41
-1,8,2,41,-1,0,41
-1,7,1,41,-1,0,41
1,54,2,6,43,11,6
1,44,1,6,40,0,6
5,67,1,19,40,0,19
5,70,2,19,43,0,19
5,73,1,19,43,0,19
1,51,2,19,44,0,19
1,55,1,19,46,0,19
7,16,2,19,36,0,19
-1,13,1,19,-1,0,19
1,73,1,19,43,0,19
1,67,2,19,42,0,19
7,35,1,19,39,0,19
1,50,2,47,43,0,47
1,51,1,47,39,0,47
1,21,1,47,39,0,47
1,16,1,47,37,0,47
1,46,2,19,46,0,19
1,47,1,19,43,0,19
1,19,1,19,40,0,19
5,80,2,1,41,0,1
1,54,1,1,39,0,1
1,64,2,41,44,0,41
1,37,2,41,44,0,41
-1,13,2,41,-1,0,41
-1,6,1,41,-1,0,41
5,72,2,8,40,21,8
5,78,1,8,44,21,8
1,48,1,48,41,0,48
4,41,2,48,39,0,48
1,18,2,48,40,0,48
-1,14,2,48,-1,0,48
-1,7,2,48,-1,0,48
5,75,2,48,39,0,48
1,73,1,48,40,0,48
1,65,2,19,43,0,19
1,40,1,19,43,0,19
1,56,1,19,43,0,19
1,55,2,19,42,0,19
1,24,1,19,43,0,19
1,24,2,19,43,0,19
1,50,1,19,43,0,19
1,27,1,19,39,0,19
5,80,1,19,39,0,19
1,58,1,19,43,0,19
1,54,2,19,43,0,19
1,24,2,19,42,0,19
1,22,1,19,40,0,19
5,66,2,19,44,0,19
5,70,1,18,39,0,18
5,67,1,19,39,0,19
5,67,2,19,37,0,19
1,49,1,41,44,0,41
1,40,2,41,43,0,41
-1,6,1,41,-1,0,41
1,37,1,19,46,0,19
1,29,2,19,46,0,19
-1,1,2,19,-1,0,19
5,68,1,19,43,0,19
5,67,2,19,40,0,19
1,39,1,6,45,21,6
1,62,1,6,40,0,6
1,62,2,6,40,0,6
5,61,1,6,34,0,6
1,25,1,6,39,0,6
1,47,2,19,43,0,19
7,17,2,19,36,0,19
1,44,1,19,39,0,19
5,85,2,19,39,0,19
5,79,1,19,39,0,19
5,80,2,19,39,0,19
1,41,1,19,39,0,19
1,37,2,19,39,0,19
7,40,2,49,40,0,49
1,43,1,49,46,0,49
1,16,1,49,37,0,49
-1,1,1,49,-1,0,49
-1,2,1,49,-1,0,49
-1,3,1,49,-1,0,49
1,38,2,12,44,0,12
-1,10,1,12,-1,0,12
-1,5,2,12,-1,0,12
5,80,2,12,46,0,12
5,80,1,12,39,0,12
7,61,1,2,39,0,2
1,18,2,2,37,0,2
1,46,1,32,41,0,32
3,46,2,32,43,0,32
-1,9,1,32,-1,0,32
-1,7,2,32,-1,0,32
1,65,1,29,43,0,29
1,64,2,29,42,0,29
1,24,1,29,43,0,29
1,61,1,29,42,11,29
1,64,1,29,42,11,29
1,23,1,29,40,11,29
4,58,2,29,44,11,29
6,42,2,29,40,0,29
1,48,1,29,34,0,29
5,69,2,8,41,0,8
5,69,1,8,44,0,8
1,30,1,39,39,0,39
1,80,2,39,39,0,39
1,57,1,28,39,0,28
5,61,2,28,39,0,28
7,37,2,47,39,0,47
1,39,1,47,43,0,47
7,15,1,47,34,0,47
-1,14,1,47,-1,0,47
1,55,2,48,44,0,48
1,42,1,31,41,0,31
1,45,2,31,43,0,31
7,58,2,40,43,0,40
1,56,1,40,41,0,40
1,27,2,50,43,0,50
1,24,1,50,42,0,50
6,55,1,12,40,0,12
5,85,2,29,40,0,29
5,85,1,29,40,0,29
5,78,1,22,40,0,22
5,77,2,22,39,0,22
1,30,1,16,44,0,16
1,42,1,47,35,0,47
7,40,2,47,39,0,47
7,16,2,47,36,0,47
5,85,1,1,39,0,1
6,85,2,1,41,0,1
1,57,1,9,44,0,9
7,51,2,9,43,0,9
5,73,1,54,33,0,54
1,54,2,45,39,0,45
1,53,1,45,39,0,45
1,50,2,40,43,0,40
1,49,1,40,40,0,40
1,20,1,40,40,0,40
1,18,1,40,39,0,40
1,17,1,40,37,0,40
7,16,1,40,36,0,40
1,45,2,40,41,0,40
7,17,1,40,37,0,40
1,61,2,25,43,0,25
1,33,1,25,39,0,25
1,43,1,41,42,0,41
1,42,2,41,39,0,41
-1,13,1,41,-1,0,41
-1,11,2,41,-1,0,41
1,36,1,49,40,0,49
1,34,2,49,40,0,49
-1,12,1,49,-1,0,49
1,65,2,49,39,0,49
1,68,1,55,43,0,55
1,67,1,36,43,0,36
1,66,2,36,42,0,36
1,27,2,36,44,0,36
5,80,2,9,42,0,9
6,55,1,9,39,0,9
5,75,1,5,42,0,5
1,43,2,2,39,0,2
1,46,1,2,39,11,2
7,15,2,2,36,0,2
-1,5,1,2,-1,0,2
-1,11,2,2,-1,0,2
1,69,1,54,43,0,54
5,66,2,54,39,0,54
4,62,1,26,39,0,26
1,57,1,34,43,0,34
7,56,2,34,43,0,34
1,70,1,16,42,0,16
5,61,2,16,40,0,16
6,65,1,49,43,0,49
1,56,2,49,42,0,49
1,27,1,49,39,0,49
4,21,2,49,39,0,49
1,39,2,26,42,0,26
1,40,1,26,42,0,26
-1,8,2,26,-1,0,26
-1,4,2,26,-1,0,26
1,73,1,34,45,0,34
1,58,2,34,44,0,34
7,23,2,34,40,0,34
5,74,2,29,43,0,29
5,75,1,37,43,0,37
1,32,2,40,37,0,40
1,25,1,40,36,0,40
-1,13,1,40,-1,0,40
-1,7,2,40,-1,0,40
-1,2,1,40,-1,0,40
1,64,1,31,39,0,31
7,16,2,31,36,0,31
1,64,2,19,39,0,19
5,85,2,13,43,0,13
1,50,2,50,43,0,50
1,52,1,50,39,0,50
-1,14,2,50,-1,0,50
-1,12,1,50,-1,0,50
5,80,2,18,41,0,18
5,80,1,18,43,0,18
6,52,1,18,43,0,18
1,59,1,17,46,0,17
1,51,2,17,44,0,17
1,60,2,17,43,0,17
1,62,1,17,43,0,17
1,45,2,38,40,0,38
5,72,2,38,39,0,38
1,32,2,38,43,0,38
1,33,1,38,39,0,38
-1,4,2,38,-1,0,38
-1,3,1,38,-1,0,38
7,54,2,9,39,0,9
1,54,1,9,37,0,9
1,31,1,9,43,0,9
4,18,2,9,37,0,9
1,59,2,22,43,0,22
6,34,2,22,33,0,22
1,58,2,22,42,0,22
5,77,2,20,40,0,20
5,78,1,20,40,0,20
6,80,1,34,39,0,34
4,32,2,42,40,0,42
1,34,1,42,39,0,42
-1,6,1,42,-1,0,42
-1,5,1,42,-1,0,42
-1,2,1,42,-1,0,42
1,25,2,29,43,0,29
5,79,1,49,40,0,49
1,40,1,29,46,0,29
1,38,2,29,43,0,29
-1,5,2,29,-1,0,29
1,65,2,29,35,0,29
1,39,2,29,39,0,29
2,60,2,1,39,0,1
7,15,1,1,36,0,1
-1,13,2,1,-1,0,1
5,79,1,13,43,0,13
7,65,2,17,43,0,17
1,30,2,17,43,0,17
1,51,2,29,39,0,29
1,51,1,29,39,0,29
1,21,1,29,43,0,29
1,42,1,50,46,0,50
1,59,2,48,43,0,48
5,64,1,48,40,0,48
1,33,1,22,43,0,22
7,32,2,22,43,0,22
-1,2,1,22,-1,0,22
1,63,1,41,40,0,41
1,63,2,41,39,0,41
5,78,2,22,41,0,22
7,23,1,25,40,0,25
1,77,1,6,45,0,6
7,80,2,6,40,0,6
1,71,2,1,42,0,1
1,73,1,1,39,0,1
6,48,2,1,39,0,1
5,66,1,38,42,0,38
4,37,2,38,36,0,38
-1,9,2,38,-1,0,38
1,35,1,15,43,0,15
5,72,1,12,39,0,12
5,71,2,12,39,0,12
5,34,1,32,44,0,32
6,54,1,42,40,0,42
1,55,2,15,45,0,15
1,55,1,15,44,0,15
7,17,1,15,37,0,15
1,54,1,36,43,0,36
1,53,2,36,44,0,36
-1,14,2,36,-1,0,36
-1,10,1,36,-1,0,36
7,20,1,28,39,0,28
5,73,2,4,39,0,4
5,80,1,4,39,0,4
1,67,1,29,41,0,29
1,63,2,29,39,0,29
1,29,2,29,43,0,29
1,22,2,29,39,0,29
7,17,2,29,36,0,29
5,65,1,8,43,0,8
6,70,1,38,39,0,38
5,79,1,22,39,0,22
5,33,2,22,43,0,22
5,33,1,22,40,0,22
5,71,2,12,43,0,12
1,33,1,56,40,0,56
1,31,1,56,40,0,56
6,34,1,56,39,0,56
1,27,2,37,40,0,37
1,56,2,37,39,0,37
1,31,2,48,43,0,48
1,33,1,48,43,0,48
-1,3,2,48,-1,0,48
-1,1,1,48,-1,0,48
1,26,2,48,43,12,48
5,69,1,13,44,0,13
5,80,1,12,39,0,12
5,80,2,12,39,0,12
6,62,2,12,38,0,12
1,60,1,12,40,0,12
1,32,1,30,39,0,30
7,36,2,29,39,0,29
-1,7,2,29,-1,0,29
-1,4,1,29,-1,0,29
1,25,1,37,43,0,37
7,26,2,37,43,0,37
5,68,1,35,41,0,35
5,64,2,35,40,0,35
1,33,2,56,40,0,56
1,34,1,56,39,0,56
7,15,2,56,34,0,56
-1,10,2,56,-1,0,56
5,71,2,6,39,21,6
1,75,1,6,40,21,6
5,57,1,37,39,0,37
1,51,2,37,43,0,37
5,63,2,29,43,0,29
5,71,1,29,44,0,29
1,48,1,29,40,0,29
1,34,2,12,43,0,12
1,42,1,12,41,0,12
5,85,2,12,42,0,12
5,85,1,12,43,0,12
5,78,1,32,43,0,32
5,79,2,32,39,0,32
7,48,2,12,40,0,12
1,61,1,12,42,0,12
3,19,2,12,40,0,12
1,23,2,12,39,0,12
1,39,2,12,39,0,12
1,43,1,12,40,0,12
1,60,1,45,44,0,45
1,60,2,45,46,0,45
7,16,2,45,37,0,45
5,80,1,6,34,0,6
5,76,2,6,34,0,6
1,55,2,6,39,0,6
1,31,1,6,39,0,6
-1,11,1,6,-1,0,6
1,58,1,31,39,11,31
1,54,2,31,41,0,31
1,59,1,31,39,0,31
7,26,2,31,40,0,31
1,32,1,31,41,0,31
-1,5,2,31,-1,0,31
-1,0,2,31,-1,0,31
1,60,1,45,43,0,45
7,62,2,45,43,0,45
1,28,1,45,40,0,45
5,80,2,55,44,0,55
2,40,1,39,43,0,39
3,36,2,39,42,0,39
1,39,1,48,43,0,48
5,71,2,48,44,0,48
6,61,2,36,40,0,36
1,45,1,29,41,0,29
1,20,2,29,40,0,29
1,66,2,1,36,43,1
1,47,2,1,42,43,1
1,47,1,1,41,43,1
4,39,2,6,38,41,6
1,45,2,51,43,0,51
1,48,1,51,42,11,51
-1,8,2,51,-1,11,51
-1,6,2,51,-1,11,51
1,54,1,19,42,0,19
3,28,2,48,34,0,48
-1,8,1,48,-1,0,48
-1,4,2,48,-1,0,48
4,21,2,48,37,0,48
1,38,2,45,44,0,45
1,44,1,45,40,0,45
-1,14,2,45,-1,0,45
-1,5,2,45,-1,0,45
1,70,1,29,40,0,29
5,73,2,29,46,0,29
1,46,2,2,39,0,2
6,41,1,34,39,0,34
5,85,2,16,37,0,16
5,66,2,12,40,0,12
5,72,1,12,39,0,12
6,28,1,12,39,0,12
5,50,2,12,44,0,12
5,69,2,12,44,0,12
5,85,2,55,39,0,55
5,69,1,55,43,0,55
1,34,1,22,39,0,22
1,32,2,22,43,0,22
-1,1,2,22,-1,0,22
